word,pos
thick-growing,ADJ
middle,ADJ
washed,VERB
west,ADJ
vast,ADJ
ours,NOUN
mounted,VERB
down,PRT
frightful,ADJ
lifted,VERB
Ow,ADV
times,NOUN
danced,VERB
flames,NOUN
his,PRON
croak,NOUN
Doubt,NOUN
unwisely,ADV
clatter,NOUN
comfortless,NOUN
facing,VERB
queer,NOUN
screaming,NOUN
won,VERB
risk,VERB
foretell,VERB
eyed,VERB
Mirkwood,NOUN
-Ring,NOUN
Rover,NOUN
Rewards,NOUN
refuse,VERB
vote,VERB
host,NOUN
sipping,VERB
sour,NOUN
abroad,ADV
crept,VERB
Get,VERB
breathed,VERB
dusky,NOUN
'Perhaps,NOUN
barrow-wightish,ADJ
watchful,ADJ
circling,NOUN
regret,NOUN
steering,VERB
ornaments,NOUN
by,ADP
crossing,VERB
myself,VERB
'Ah,X
overthrew,VERB
coming,VERB
stock-still,NOUN
hungry,NOUN
nightfall,DET
bothered,VERB
Are,ADJ
'Run,VERB
remember,NOUN
'Gil-galad,NUM
fading,NOUN
draught,NOUN
Autumn,NOUN
Brockhouses,NOUN
otherwise,NOUN
inquisitive,ADJ
crystal,ADJ
almost,ADV
unguessable,ADJ
sun,ADJ
mirror,NOUN
eating,VERB
drifting,NOUN
'Be,NUM
Cerin,NOUN
bridges,NOUN
virtues,NOUN
'so,.
arches,NOUN
37,NUM
'Welcome,ADJ
sure,NOUN
says,VERB
glowering,VERB
ill-gotten,ADJ
memories,NOUN
moonshine,NOUN
stir,VERB
Troll,NOUN
_Thank,NOUN
windings,NOUN
Osgiliath,NOUN
asleep,ADJ
wheeling,VERB
brown,ADV
half-light,ADJ
richest,ADJ
dealing,VERB
eastern,ADJ
'Keep,ADJ
'Only,ADV
grieves,VERB
passed,VERB
burden,VERB
bright-eyed,ADJ
wearier,ADJ
'roots,NOUN
favourite,ADJ
BUSINESS,NOUN
thoughtfully,ADV
weakness,NOUN
rolling,ADJ
Enormous,ADJ
graven,ADV
tree-top,ADJ
conversation,NOUN
hedges,NOUN
defeat,NOUN
afraid,VERB
lore-master,NOUN
mishap,NOUN
dining-room,NOUN
'free,NUM
hitherto,NOUN
burnished,VERB
waking,NOUN
doughty,VERB
listen,VERB
luminous,ADJ
traces,NOUN
wisdom,ADJ
fancy,VERB
'You,VERB
Tom,ADJ
inventing,VERB
keen,NOUN
awhile,NOUN
candlelight,NOUN
'birthday,ADJ
backward,ADV
wide-mouthed,ADJ
Hard,NOUN
pain,VERB
mountain-path,NOUN
haste_,NOUN
aware,VERB
plodded,VERB
thankful,ADJ
permission,NOUN
'Still,NUM
leaves,ADJ
betrayed,VERB
records,NOUN
Amon,NOUN
fifty-one,ADJ
Elf,NOUN
ordered,ADJ
prostrate,NOUN
bumped,VERB
shades,NOUN
descend,VERB
favour,NOUN
nights,NOUN
postscript,NOUN
compelling,VERB
deep,ADJ
Faithless,NOUN
lifeless,ADJ
snick,NOUN
slowing,VERB
seen,VERB
chill,ADJ
avánier,NOUN
beaming,VERB
govern,VERB
fiddle,NOUN
from,ADP
nobody,NOUN
unable,ADJ
obstinate,ADV
settled,VERB
mail,NOUN
waiting,VERB
ferry,NOUN
south-eastwards,NOUN
trembling,NOUN
sat,VERB
appetite,NOUN
shaven,NOUN
Halfling,NOUN
sacred,VERB
Behind,ADP
interpret,VERB
Storm,NOUN
complain,VERB
changing,VERB
'Ever,CONJ
smoke-like,ADJ
trifle,ADJ
ageless,ADV
braids,NOUN
deal,VERB
Anor,NOUN
shadowy,ADJ
Shadowmere,NOUN
luxurious,ADJ
Far-away,ADJ
smoke,VERB
Elven-kin,NOUN
Andúnë,NOUN
times.,NOUN
beard,ADV
kitchen-garden,ADJ
plumes,NOUN
translation,NOUN
pitfalls,NOUN
River-daughter,NOUN
writing,NOUN
if,ADP
clack,NOUN
_Ho,NOUN
`,.
groundless,NOUN
fish,NOUN
cargo,NOUN
cracker,NOUN
Asfaloth,NOUN
growing,VERB
baggage-pony,NOUN
tap,NOUN
well,NOUN
crown,NOUN
1949,NUM
comfortable,ADJ
dwarf-candles,NOUN
strewn,VERB
desiring,VERB
glimpse,VERB
exile,NOUN
We,PRON
unlike,ADP
milder,ADJ
mourn,VERB
attention,NOUN
stumped,VERB
foundered,ADJ
Calaciryo,NOUN
haltingly,ADV
Sting,NOUN
orc,X
hum,VERB
fell,VERB
,ADP
historical,ADJ
comments,NOUN
ajar,ADJ
Trover,NOUN
trough,NOUN
crows,NOUN
deserve._,VERB
Trolls,NOUN
deft,NOUN
edged,VERB
excellently,ADV
toilsome,NOUN
eastward,ADJ
winning,NOUN
catching,VERB
'down,VERB
wood-parsley,ADJ
Nonetheless,ADV
'But,ADJ
_Chapter,ADV
My,NOUN
try,VERB
wants,VERB
partial,ADJ
Elf-lady,ADJ
'This,NOUN
smith,NOUN
horrible,NOUN
along,ADV
distant,ADJ
ducked,VERB
easy,ADJ
Wood-elves,ADJ
North-realm,NOUN
rash,ADJ
tentacle,NOUN
Seldom,ADV
Hugo,NOUN
stay,NOUN
'Ah,ADJ
notched,ADJ
subtle,ADJ
Everyone,NOUN
gaped,VERB
Lurking,VERB
ewer,NOUN
leafless,ADJ
shooting,VERB
topic,NOUN
elf-stone,NOUN
glimmering,NOUN
'And,NOUN
Denethor,NOUN
Rómello,NOUN
wishing,VERB
that,DET
_tweens,NOUN
stunted,ADJ
riding,ADJ
redly,ADV
mason,NOUN
Baggins,NOUN
Egladil,NOUN
bowed,ADJ
'Frightening,VERB
abode,NOUN
Between,NOUN
mind,NOUN
assembled,VERB
intaken,ADJ
tender,NOUN
neighbours,NOUN
whole,ADJ
111,NUM
armour,NOUN
BRACEGIRDLE,NOUN
shower,NOUN
examined,VERB
'Behold,.
pillar,NOUN
through,PRT
sprang,ADV
ring-lore,NOUN
chanting,VERB
elven-princeling,NOUN
ugly,ADJ
flattered,VERB
password,NOUN
nothingness,NOUN
so,CONJ
Her,NOUN
westward,NOUN
forties,NOUN
plenty,ADV
boggy,ADJ
bowstrings,NOUN
_is_,VERB
jogging,ADJ
thrusting,VERB
desolate,NOUN
Crickhollow,NOUN
shrivelled,VERB
handed,VERB
scoundrels,NOUN
island,NOUN
befallen,VERB
FOES,NOUN
search,NOUN
misty,ADJ
melting,VERB
Flocks,NOUN
_Ai,NOUN
shapes,NOUN
men,NOUN
cloud,NOUN
losing,VERB
patiently,ADV
selling,NOUN
trolls,VERB
spread,NOUN
got,VERB
wherever,ADV
lyin,ADJ
swifter,NOUN
strive,VERB
About,ADP
buy,VERB
trouser-pocket,NOUN
obvious,ADJ
tissue-paper,ADJ
ahead,ADV
next,ADJ
friendly,ADV
profit,NOUN
speeding,VERB
prepared,ADJ
_Thief,NOUN
broadened,VERB
_I,ADJ
'Old,CONJ
enemies,NOUN
journey,NOUN
vigorously,ADV
flung,NOUN
pursuit,NOUN
mixing,VERB
pools,NOUN
boned,VERB
Many,ADJ
chasm,NOUN
upright,ADV
track,VERB
grief,VERB
bigger,ADJ
Two,NUM
explaining,VERB
matter,NOUN
-now,ADJ
_doom,NOUN
instant,ADJ
drew,NOUN
summer-time,ADJ
'How,ADV
foolishly,ADJ
destroys,NOUN
_Frodo,NOUN
eight,NUM
elves,NOUN
Water,NOUN
bends,VERB
painted,VERB
South-gate,NOUN
turf,VERB
clung,VERB
creep,NOUN
_'Do,VERB
bed,VERB
Isengard,NOUN
Parth,NOUN
stranger,NOUN
bathe,ADJ
arrange,VERB
Whether,NOUN
ruefully,ADV
fill,ADJ
remote,ADJ
climbing,VERB
debating,VERB
Deep_,NOUN
shut,DET
falter,ADV
moves,VERB
building,VERB
evermore,NOUN
journeying,NOUN
died,VERB
breaths,NOUN
greedily,ADJ
'in,VERB
Again,NOUN
answering,NOUN
aroused,VERB
Dusk,NOUN
miss,VERB
phantoms,NOUN
Rings,NOUN
reviving,VERB
ferry-boat,ADJ
battlements,NOUN
somewhere,ADJ
lop,NOUN
Ca,NOUN
sleepily,ADV
greet,VERB
elsewhere,ADV
oddities,NOUN
rushing,NOUN
stumps,NOUN
Nimrais,NOUN
contest,NOUN
puffed,VERB
Live,ADJ
forsake,VERB
inhabited,VERB
Firstborn,NOUN
collapse,NOUN
'Welcome,.
uprooted,ADJ
piece,NOUN
lifts,VERB
baying,NOUN
covers,NOUN
'Yes,PRT
soiled,ADJ
_threw_,VERB
forthcoming,VERB
_Hello,NOUN
prank',ADJ
hat,X
yielded,VERB
guard,VERB
rulers,NOUN
wish,NOUN
refresh,VERB
downs,VERB
menacing,NOUN
cry,NOUN
spilled,VERB
kneeling,VERB
wary,ADJ
load,NOUN
Well,NOUN
vague,ADJ
pillars,VERB
mist,NOUN
orc,ADJ
rainbow,NOUN
slaying,NOUN
Often,VERB
brave,VERB
separated,VERB
freeze,NOUN
Kingdom,NOUN
galloping,VERB
trickled,VERB
front,NOUN
remarks,NOUN
prolonged,VERB
'Here,DET
noisy,ADJ
marvellously,ADV
bet,VERB
eyots,NOUN
'On,.
shoulder,NOUN
lustily,ADV
'Right,ADJ
2_,NUM
bird,NOUN
mighty,NOUN
steep-climbing,ADJ
lap,NOUN
Funny,NOUN
boats,VERB
dozed,VERB
devised,VERB
drift,VERB
point,NOUN
shone,ADJ
Lothlórien,NOUN
wandering,ADJ
realm,NOUN
decide,VERB
flowing,ADJ
'Must,.
hugged,VERB
_'Elen,VERB
enter,VERB
Stumps,NOUN
'Why,NUM
struck,NOUN
FOREWORD,NOUN
drops,NOUN
grieving,VERB
lovers,NOUN
inattentive,ADJ
gloated,VERB
plod,VERB
mats,NOUN
thought,ADP
ere,DET
queerer,ADV
Periannath,NOUN
claim,NOUN
game,NOUN
work,VERB
hither,PRON
survivor,NOUN
unconcernedly,ADV
columns,NOUN
corners,NOUN
perplexities,NOUN
chiefly,NOUN
Bain,NOUN
teach,VERB
icy,NOUN
latest,ADJ
fowls,NOUN
ship,NOUN
folk,ADV
votes,NOUN
rode,NOUN
visit,VERB
scalp,NOUN
boating,NOUN
winter,NOUN
muster,VERB
hoisted,VERB
archway,NOUN
'Eat,ADJ
wan,VERB
sudden,ADJ
glinting,NOUN
ill,VERB
trickle,NOUN
adventurous,ADJ
'Well,NOUN
Without,ADP
Took,NOUN
muffled,VERB
stand,VERB
camping,NOUN
stalking,VERB
'_We,PRT
strangely,ADV
noon,NOUN
Battle,NOUN
swerved,VERB
_tomorrow,NOUN
backed,VERB
dillo,NOUN
rock-chamber,NOUN
young,ADJ
upon,NOUN
interrupted,VERB
tonight,ADJ
visitors,NOUN
mistake,VERB
gnawing,VERB
'Good,ADJ
ploughman,ADJ
beneath,VERB
'Heel,VERB
spinney,NOUN
knot,NOUN
North-west,NOUN
drawer,NOUN
crafty,ADJ
recapturing,VERB
itself,PRON
rearguard,NOUN
trickster,NOUN
astonished,VERB
addition,NOUN
jewellery,NOUN
jest,NOUN
Sunless,NOUN
shabby,NOUN
becomes,VERB
stretches,NOUN
smouldering,VERB
paddles,NOUN
addressed,VERB
-Rangers,NOUN
hair,NOUN
run,VERB
overhung,VERB
notice,VERB
swept,NOUN
fifth,NOUN
edhellen,NOUN
pillowed,VERB
Brandybucks,NOUN
undoubtedly,ADV
list,NOUN
gulf,NOUN
hale,ADJ
snow-white,ADJ
side-doors,NOUN
Nazgûl,NOUN
minstrels,NOUN
hopeless,ADJ
battle,NOUN
willow-cracks,NOUN
dominion,NOUN
Caught,NOUN
Send,VERB
guardian,NOUN
nosing,VERB
Bridgefields,NOUN
Monday,NOUN
'But,.
Ferry,NOUN
Thistlewool,NOUN
_No,NOUN
start,NOUN
blinding,VERB
sparsely,ADV
namárië,ADV
_boating_on,ADP
neat,ADJ
noisily,ADV
worth,ADP
strands,NOUN
landing-stage,NOUN
general,ADJ
tray,ADJ
sages,NOUN
south-west,ADV
escape,NOUN
Shelter,ADV
prevented,VERB
lunch,ADJ
gut,NOUN
Gebir,NOUN
sword,NOUN
'It,PRT
signals,NOUN
'Stand,NUM
hole,ADJ
many-shaded,ADJ
Heal,VERB
_five_,NOUN
dad,NOUN
suddenness,NOUN
blue,ADJ
faltered,VERB
afire,NOUN
_know_anything,VERB
pay,VERB
rain-water,NOUN
'Against,ADP
shaken,ADJ
finding,NOUN
uptake,NOUN
gate-like,ADJ
remnant,NOUN
tributary,ADJ
fear,VERB
grudgingly,ADV
_crebain_,NOUN
unclean,ADJ
black-edged,ADJ
excuse,VERB
depth,NOUN
overhanging,NOUN
Slanting,VERB
blush,NOUN
deny,VERB
merited,VERB
One,NOUN
changeful,ADJ
unclear,ADJ
smokes,NOUN
Farmer,NOUN
sooner,ADJ
Wait,VERB
angry,ADJ
guessed,ADJ
tree-roots,ADJ
unguessed,ADJ
'The,ADJ
blameless,ADJ
tankard,NOUN
glades,NOUN
guiding,VERB
best,VERB
nigh,ADV
swimming,VERB
crafts,NOUN
'shire-words,NOUN
sleeve,NOUN
elven-ships,ADJ
Daddy,NOUN
chip,NOUN
lots,NOUN
Spring-time,NOUN
chain,NOUN
growled,VERB
expedition,NOUN
glow,NOUN
hot,ADJ
information,NOUN
thudded,VERB
``,.
roaring,NOUN
contempt,NOUN
round,VERB
jokes,NOUN
unwary,ADJ
BREE,NOUN
dish,NOUN
sickle,ADJ
use,VERB
wicked,VERB
'Me,CONJ
whiteness,NOUN
youngster,NOUN
-_,ADV
undaunted,VERB
Shire_,NOUN
usurpers,NOUN
stare,VERB
both,DET
importance,NOUN
upper,ADJ
coloured,ADJ
guess,NOUN
'Did,PRT
thick-set,ADJ
graceful,ADJ
Weathertop,VERB
wallowing,VERB
Lady,NOUN
Andy,NOUN
Círdan,NOUN
busily,ADV
year,NOUN
supposing,VERB
party._,ADJ
relatives,NOUN
form,VERB
helpless,ADJ
interested,ADJ
Doom,NOUN
deer,NOUN
phial,ADJ
stump,NOUN
settlements,NOUN
_rest._,VERB
rest,VERB
works,VERB
'if,.
is,VERB
plain,NOUN
'until,CONJ
helps,NOUN
emerald,NOUN
beforehand,VERB
recorder,NOUN
window-panes,ADJ
_yestre_,VERB
Tomorrow,NOUN
served,VERB
hatred,NOUN
prove,VERB
treasure,VERB
hindrance,NOUN
FUNDIN,NOUN
Three,NUM
Celebrimbor,NOUN
arrayed,VERB
_Starlight_,VERB
inconsistencies,NOUN
onward,ADV
roared,VERB
'Step,CONJ
openings,NOUN
envied,VERB
sprinkled,VERB
thriving,ADJ
nicety,NOUN
curly,ADJ
dwindled,VERB
'Sam,VERB
at,ADP
surround,VERB
surpass,VERB
pier,NOUN
cloth,NOUN
treasured,VERB
leathern,ADJ
set,NOUN
stroke,VERB
economic,ADJ
Outside,NOUN
Either,ADV
appears,VERB
likeliest,ADJ
lessen,NOUN
necessarily,ADV
purposed,VERB
tongues,NOUN
encircled,VERB
gates_,NOUN
Redhorn,NOUN
gay,ADJ
country,NOUN
whereas,ADP
obviously,ADV
Eressëa,NOUN
need,NOUN
fog,ADV
_The_,ADJ
courtesy,NOUN
First,NOUN
darkly,ADV
flashes,NOUN
camped,NOUN
likeness,NOUN
a-meddling,ADJ
no,ADV
muttered,ADJ
capital,NOUN
beyond,ADP
tells,VERB
tubs,NOUN
Riddermark,NOUN
n't,ADV
denser,NOUN
forester,ADJ
Bag,ADJ
quarrel,NOUN
effects,NOUN
uneaten,ADJ
vanishing,VERB
traced,ADJ
sleep,ADJ
remarkably,ADV
Beyond,ADP
Maybe,ADV
Eat,NOUN
More,ADV
suit,NOUN
'But,CONJ
dejectedly,ADV
'precious,ADJ
unusually,ADV
lowest,ADJ
ve,NOUN
throwing,VERB
mansion,NOUN
Blanco,NOUN
'Off,CONJ
enchantment,NOUN
blown,VERB
trial,NOUN
Are,VERB
Unmasked,NOUN
weregild,NOUN
remembers,VERB
Tinúviel,VERB
Old,NOUN
wealthy,ADJ
_day,NOUN
allegory,NOUN
branched,VERB
splinter,NOUN
invention,NOUN
smiled,VERB
'Ah,CONJ
letters,NOUN
wizard-lords,NOUN
mined,VERB
distrustful,NOUN
cunning,NOUN
meet,NOUN
choices,NOUN
vapour,NOUN
'You,NUM
Younger,ADJ
Fly,ADV
Strong,ADJ
articles,NOUN
warned,VERB
splendour,NOUN
come,NOUN
seek,ADJ
yulma,VERB
half-remembered,ADJ
Celebdil,NOUN
breaking,VERB
Know,NOUN
feelings,NOUN
excellent,ADJ
stained,VERB
shutting-spell,NOUN
someone,NOUN
persuaded,VERB
considered,VERB
inside,ADP
suddenly,ADV
somebody,NOUN
mess,NOUN
'filling,VERB
well,X
_and_jools,NOUN
merrymaking,NOUN
Snakes and adders,EXC
against,NOUN
moaning,NOUN
True,ADV
Edoras,VERB
'Others,NOUN
doubled,VERB
brown,NOUN
flows,NOUN
bit,VERB
'all,.
While,ADP
Slender,NOUN
elf-horse,NOUN
sindanóriello,VERB
miserable,ADJ
till,VERB
extinguished,VERB
Ever-eve,NOUN
meantime,NOUN
Shire-folk,VERB
sits,VERB
awake,ADV
promptly,ADV
'Of,VERB
dismounted,VERB
walk,NOUN
struggling,VERB
Brockhouse,NOUN
differ,VERB
disquieted,VERB
crests,NOUN
orc-guards,NOUN
unfair,ADJ
barely,ADV
threads,NOUN
emblem,NOUN
nearer,DET
disregard,VERB
specially,ADV
defending,VERB
kettles,NOUN
friend,VERB
Look,NOUN
terror,NOUN
peering,VERB
polished,VERB
today._,VERB
burrows,NOUN
'That,PRON
'Good,.
sinister,NOUN
made,VERB
reduced,VERB
grass-lands,NOUN
mention,VERB
crooked,ADJ
patches,VERB
strode,NOUN
dinner-party,NOUN
ink,NOUN
roll,VERB
logs,NOUN
begged,VERB
rove,VERB
Loudwater,NOUN
'Is,CONJ
links,NOUN
hillsides,VERB
'Boromir,CONJ
marvels,NOUN
modified,VERB
quietly,ADV
dived,VERB
sprinkle,VERB
silly,ADJ
holding,VERB
prospect,NOUN
Whew,EXC
my,PRON
groaned,VERB
hobbit-people,ADJ
Appledore,NOUN
play,VERB
stiffly,NOUN
past,ADV
intensely,ADV
Warn,NOUN
Underhills,NOUN
't,DET
warrior,NOUN
trussed,VERB
explored,VERB
sullied,VERB
sure,ADJ
dwell,VERB
troubles,NOUN
hoarded,ADJ
serve,VERB
bears,VERB
driving,VERB
thereafter,ADV
-not,VERB
widening,NOUN
threats,NOUN
Light,NOUN
Nor,CONJ
there,ADJ
mused,VERB
obliged,VERB
'Nothing,ADJ
Him,NOUN
defects,NOUN
lodges,NOUN
beard,NOUN
ringing,ADJ
gasped,VERB
pouring,VERB
afterwards,ADJ
Tarmenel,NOUN
cheat,VERB
noon-bell,ADJ
North-end,NOUN
allegorical,ADJ
comfort,NOUN
shoulders,NOUN
produce,VERB
waking,ADJ
'Farewell,NOUN
west-bank,ADJ
outraged,ADJ
counsel.,NOUN
'Wretched,VERB
tads,VERB
cross,NOUN
Lord,NOUN
_dún-udan_,ADJ
keen,ADJ
give,ADJ
gnashing,VERB
steaming,ADJ
toil,VERB
versions,NOUN
strengthening,VERB
downstream,NOUN
sha,VERB
'The,.
rising,NOUN
defied,VERB
length,DET
farewell,VERB
unexplained,ADJ
lumbulë,NOUN
shutting,VERB
swished,VERB
eh,VERB
leader,NOUN
unlovely,ADV
Radagast,NOUN
you,PRON
Remember,NOUN
name,VERB
Where,ADV
behold,VERB
look-out,NOUN
shivering,VERB
_Chapter,NOUN
fiddle,ADJ
contrary,ADJ
Nonetheless,NOUN
corrupted,VERB
steel,NOUN
daughter,NOUN
trap,NOUN
provision,NOUN
way,NOUN
peril,NOUN
pins,NOUN
dissuaded,VERB
fit,NOUN
hobbit-size,NOUN
sunk,NOUN
distress,VERB
standing,NOUN
heard,ADJ
celebration,NOUN
stuck,VERB
handkerchief,NOUN
fountains,NOUN
clove,NOUN
turbulent,ADJ
'end,NOUN
relationship,NOUN
wildest,ADJ
gnawed,VERB
'My,PRT
attend,VERB
Lithe,NOUN
Together,CONJ
far-seen,ADJ
oncoming,NOUN
deserve,NOUN
No,ADV
dot,NOUN
vineyards,NOUN
hoarse,NOUN
River-woman,NOUN
Harfoot,NOUN
sheet,NOUN
coiled,VERB
myriads,NOUN
ten,ADJ
overcome,X
Otherwise,ADV
Myself,PRON
reach,NOUN
fall,NOUN
dwarf-runes,NOUN
hers,NOUN
tempting,VERB
lurch,NOUN
sprang,NOUN
pays,VERB
flank,NOUN
Diving,VERB
Checking,VERB
farm,NOUN
grievous,ADJ
dependants,NOUN
fish,ADJ
behind,ADV
turns,VERB
highlands,NOUN
spared,VERB
fire-place,NOUN
cataracts,NOUN
haunts,NOUN
privately,ADV
boggy,VERB
kind,NOUN
closely,ADV
jogging,VERB
Hee,NOUN
renowned,ADJ
choosing,VERB
cured,VERB
imaginings,NOUN
devilry,NOUN
map,NOUN
misty,VERB
long,ADV
spoke,ADV
heredity,NOUN
manuscripts,NOUN
willows,NOUN
'Can,CONJ
Lake,NOUN
stab,NOUN
sound,VERB
above,NOUN
Nowhere,NOUN
mending,VERB
desperately,ADV
mythology,NOUN
lantern,ADJ
chimneys,NOUN
wherever,NOUN
headstall,NOUN
mortals,NOUN
Bifur,NOUN
eavesdropping,NOUN
stairs,NOUN
stole,NOUN
'Good,CONJ
Fallohidish,NOUN
badgering,VERB
numberless,ADV
'Nonsense,NOUN
East,NOUN
aiding,VERB
cool,VERB
doom,NOUN
duck-pond,NOUN
command_,NOUN
Westron,NOUN
'This,ADJ
_Proudfoots,NOUN
withdrawn,VERB
practice,NOUN
Only,ADV
delver,NOUN
Yonder,NOUN
_I,VERB
unhurt,ADV
They,PRON
palaces,NOUN
due,ADJ
Woodhall,NOUN
'Maybe,PRT
sleepless,ADJ
constant,ADJ
Seek,NOUN
larger,ADJ
upset,ADJ
Mugwort,NOUN
first,ADJ
Elf-lords,NOUN
'if,VERB
brightened,VERB
glimmering,ADJ
comes,VERB
sell,VERB
reflected,VERB
blurred,VERB
flask,NOUN
nearly,ADV
pretence,NOUN
willow-leaves,NOUN
After,ADP
playing,VERB
patched,ADJ
'Bill,CONJ
wander,NOUN
burning,VERB
elven-script,NOUN
'Elves,NOUN
expensive,ADJ
wailed,VERB
nestling,VERB
limbs,NOUN
Perhaps,ADV
clock,NOUN
swaps,NOUN
duties,NOUN
Take,VERB
really,ADV
fill,VERB
outward,ADJ
shoreless,NOUN
umbrella,NOUN
mistaken,VERB
leathery,NOUN
sighing,VERB
westward,ADJ
Gently,ADV
chuckled,VERB
'the,PRT
fourth,ADJ
'They,NOUN
shabbily,ADV
open,ADJ
'Well,X
'_Cabbages,NOUN
desolate,ADJ
puzzle,VERB
straight,ADJ
laughed,ADJ
heights,NOUN
all,DET
oialë,NOUN
cellars,NOUN
whisper,NOUN
hurry,VERB
G-rune,ADJ
'Even,NUM
Kibil-nâla,NOUN
gate_,NOUN
_GANDALF_,NOUN
garb,NOUN
singed,VERB
Eaten,VERB
'Who,.
sloe,NOUN
sorry,ADV
insist,VERB
hoofs,ADV
riversides,NOUN
journeys,NOUN
trailed,VERB
horned,ADJ
quite,ADV
trace,NOUN
thick,VERB
uprooted,VERB
Elder,NOUN
grind,VERB
thud,VERB
Lightning,NOUN
more,ADJ
histories,NOUN
smell,VERB
far-off,NOUN
couple,NOUN
'The,CONJ
ankle,NOUN
Ho,NOUN
advancing,VERB
provide,VERB
warn,ADJ
'You,DET
flung,ADJ
shield,NOUN
trampled,VERB
detached,ADJ
_tom-tap,ADJ
Lumpkin,NOUN
horse-thief,NOUN
good-bye,ADJ
torment,NOUN
eleven,ADJ
rested,VERB
penetrated,VERB
drew,ADJ
annexed,VERB
'Not,PRT
stowed,VERB
have,VERB
intricate,ADJ
corslet,NOUN
vessels,NOUN
_Baggins,NOUN
temperament,NOUN
comely,ADJ
steps,NOUN
Greenwood,NOUN
stranger,ADJ
Over,ADP
flowing,VERB
Seeing,NOUN
attempt,VERB
double,ADV
possibly,ADV
noon-meal,ADJ
Thereupon,NOUN
I,PRON
croaking,NOUN
needs,NOUN
storeys,NOUN
yuldar,NOUN
eaves,NOUN
armoured,VERB
timbers,NOUN
disquietingly,ADV
answering,ADJ
pass,NOUN
worshipful,ADJ
queerer,NOUN
wag,VERB
fortress,NOUN
Imladris,NOUN
wash,VERB
rushing,ADJ
pipe-weed,NOUN
prowling,VERB
request,NOUN
open-air,NOUN
abashed,VERB
severed,ADJ
twinkle,NOUN
valour,NOUN
Silence,NOUN
grew,VERB
Midge-water,NOUN
preside,VERB
folk,NOUN
untrodden,ADJ
conceal,VERB
seemeth,VERB
_,ADV
furlong,ADJ
motive,NOUN
metalwork,NOUN
delta,NOUN
halted,VERB
peculiar,NOUN
wish,ADJ
'Whatever,.
menacing,ADJ
ragged,ADJ
yourself,VERB
hobbit-legend,NOUN
Behold,ADJ
sweeter,NOUN
Listen,VERB
springing,VERB
Tongues,NOUN
island-shores,NOUN
sniffed,NOUN
axe,NOUN
heirs,NOUN
prow,NOUN
brambles,NOUN
awaiting,VERB
'Really,ADV
ask,VERB
front,ADJ
rascally,ADV
bloom,VERB
whizzed,VERB
scent,NOUN
durbatulûk,NOUN
although,ADP
Was,VERB
Thin,NOUN
stain,NOUN
snowy,ADJ
anger,NOUN
bird,ADJ
oath,NOUN
I'II,NOUN
night-eyes,NOUN
lame,NOUN
unsatisfied,ADJ
Lead,VERB
companionship,NOUN
Gamgee,NOUN
moonlit,NOUN
weep,VERB
_lembas_,NOUN
deals,NOUN
girdle,NOUN
cunningly,ADV
curling,VERB
smithies,NOUN
written,VERB
_walking,VERB
intently,ADV
hanging,ADJ
neither,CONJ
happenings,NOUN
cold-gleaming,ADJ
curl,VERB
o,NOUN
yearly,ADV
foremother,NOUN
_Take,VERB
courtyard,NOUN
married,VERB
edge,NOUN
drums,NOUN
denial,NOUN
notably,ADV
aimlessly,ADV
chiefly,ADJ
army,NOUN
icy,ADJ
refreshing,VERB
Bree-hill,NOUN
Last,ADJ
clay,NOUN
mantles,NOUN
damaged,VERB
Black,NOUN
rode,ADJ
overcame,NOUN
scanty,ADV
winter,ADJ
sleepy,ADV
eyot,NOUN
jacket,NOUN
yet,ADV
blue,VERB
smelling,NOUN
Third,NOUN
orbéd,ADJ
Broken,NOUN
Bombadil,NOUN
mass,NOUN
bellies,NOUN
elf-letters,NOUN
coasts,NOUN
ai,NOUN
tides,NOUN
nearest,ADV
Hunter,NOUN
larks,NOUN
revenged,VERB
perfectly,ADV
feel,NOUN
adoption,NOUN
away,ADV
carved,VERB
flanks,NOUN
concern,NOUN
Folly,ADV
blame,NOUN
known,ADJ
uneasily,ADV
ignoring,VERB
Elladan,NOUN
strengthened,VERB
scarf,NOUN
thousand,NOUN
guessed,VERB
terrific,NOUN
surprised,VERB
setting,VERB
unguessed,VERB
tree,NOUN
fresh,ADJ
couch,NOUN
Boromir,NOUN
toys,VERB
connected,VERB
sharp,ADJ
Dwalin,NOUN
shine,VERB
wealthier,ADJ
SON,NOUN
nigh,NOUN
'Do,ADP
saddle,VERB
_room_,NOUN
dwarf-language,NOUN
guided,VERB
wizard,ADJ
tell,VERB
Tunnelly,NOUN
'Orcs,.
rights,NOUN
by_ORTHANC_,NOUN
'Tell,PRT
'Bless,CONJ
Nindalf,NOUN
masters,NOUN
Borgil,NOUN
slanting,VERB
Lotho,NOUN
dazzled,VERB
begin,NOUN
dances,NOUN
beech-woods,NOUN
important,ADJ
hundred-and-twelfth,ADJ
longs,NOUN
stretched,VERB
echoes,NOUN
rooted,ADJ
Voice,NOUN
EXCEPT,NOUN
scorched,VERB
unmake,VERB
herbs,NOUN
over-arched,VERB
author,NOUN
'Perhaps,CONJ
causing,NOUN
'attractions,NOUN
Pony._,NOUN
Following,VERB
very,ADV
adrift,ADV
minute,NOUN
imminent,ADJ
enthusiastic,ADJ
pausing,VERB
nut,NOUN
marching,VERB
certainly,ADV
back,PRT
'This,.
broken,ADJ
scowl,NOUN
landing-stage,ADJ
